id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,dataset_variant,subset,diagnostic_source
3408,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on scurvy. For patients not consuming citrus, the probability of scurvy is 74%. For patients consuming citrus, the probability of scurvy is 48%. Does eating citrus positively affect scurvy through vitmain C?",no,"Let X = eating citrus; V2 = vitmain C; Y = scurvy.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.74
P(Y=1 | X=1) = 0.48
0.48 - 0.74 = -0.26
-0.26 < 0",3,nie,chain,orange_scurvy,easy,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",symbolic_control,symbolic_control_2048,symbolic_control
13750,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 53%. For patients consuming citrus, the probability of curly hair is 42%. Does eating citrus positively affect curly hair through vitmain C?",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.53
P(Y=1 | X=1) = 0.42
0.42 - 0.53 = -0.11
-0.11 < 0",3,nie,chain,orange_scurvy,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",symbolic_control,symbolic_control_2048,symbolic_control
13781,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 82%. For patients consuming citrus, the probability of curly hair is 37%. Does eating citrus positively affect curly hair through vitmain C?",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.82
P(Y=1 | X=1) = 0.37
0.37 - 0.82 = -0.46
-0.46 < 0",3,nie,chain,orange_scurvy,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",symbolic_control,symbolic_control_2048,symbolic_control
18584,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 76%. For patients consuming citrus, the probability of curly hair is 60%. Does eating citrus positively affect curly hair through vitmain C?",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.76
P(Y=1 | X=1) = 0.60
0.60 - 0.76 = -0.17
-0.17 < 0",3,nie,chain,orange_scurvy,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",symbolic_control,symbolic_control_2048,symbolic_control
5966,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and penguin survival. Penguin mood has a direct effect on penguin survival. For those who choose to take the stairs and penguins who are sad, the probability of penguin death is 87%. For those who choose to take the stairs and penguins who are happy, the probability of penguin death is 60%. For those who choose to take the elevator and penguins who are sad, the probability of penguin death is 38%. For those who choose to take the elevator and penguins who are happy, the probability of penguin death is 14%. For those who choose to take the stairs, the probability of penguin happiness is 2%. For those who choose to take the elevator, the probability of penguin happiness is 40%. Does my decision positively affect penguin survival through penguin mood?",no,"Let X = my decision; V2 = penguin mood; Y = penguin survival.
X->V2,X->Y,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
\sum_{V2 = v} P(Y=1|X =0,V2 = v)*[P(V2 = v | X = 1) − P(V2 = v | X = 0)]
P(Y=1 | X=0, V2=0) = 0.87
P(Y=1 | X=0, V2=1) = 0.60
P(Y=1 | X=1, V2=0) = 0.38
P(Y=1 | X=1, V2=1) = 0.14
P(V2=1 | X=0) = 0.02
P(V2=1 | X=1) = 0.40
0.40 * (0.60 - 0.87)+ 0.02 * (0.14 - 0.38)= -0.11
-0.11 < 0",3,nie,mediation,penguin,hard,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",symbolic_control,symbolic_control_2048,symbolic_control
16287,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and curly hair. Penguin mood has a direct effect on curly hair. For those who choose to take the stairs and penguins who are sad, the probability of curly hair is 71%. For those who choose to take the stairs and penguins who are happy, the probability of curly hair is 68%. For those who choose to take the elevator and penguins who are sad, the probability of curly hair is 21%. For those who choose to take the elevator and penguins who are happy, the probability of curly hair is 34%. For those who choose to take the stairs, the probability of penguin happiness is 30%. For those who choose to take the elevator, the probability of penguin happiness is 65%. Does my decision positively affect curly hair through penguin mood?",no,"Let X = my decision; V2 = penguin mood; Y = curly hair.
X->V2,X->Y,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
\sum_{V2 = v} P(Y=1|X =0,V2 = v)*[P(V2 = v | X = 1) − P(V2 = v | X = 0)]
P(Y=1 | X=0, V2=0) = 0.71
P(Y=1 | X=0, V2=1) = 0.68
P(Y=1 | X=1, V2=0) = 0.21
P(Y=1 | X=1, V2=1) = 0.34
P(V2=1 | X=0) = 0.30
P(V2=1 | X=1) = 0.65
0.65 * (0.68 - 0.71)+ 0.30 * (0.34 - 0.21)= -0.01
-0.01 < 0",3,nie,mediation,penguin,anticommonsense,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]",symbolic_control,symbolic_control_2048,symbolic_control
8773,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Maternal smoking status has a direct effect on infant's birth weight and infant mortality. Health condition has a direct effect on infant's birth weight and infant mortality. Infant's birth weight has a direct effect on infant mortality. Health condition is unobserved. For infants with nonsmoking mothers and low infant birth weight, the probability of high infant mortality is 46%. For infants with nonsmoking mothers and normal infant birth weight, the probability of high infant mortality is 74%. For infants with smoking mothers and low infant birth weight, the probability of high infant mortality is 18%. For infants with smoking mothers and normal infant birth weight, the probability of high infant mortality is 49%. For infants with nonsmoking mothers and with poor health, the probability of normal infant birth weight is 45%. For infants with nonsmoking mothers and with good health, the probability of normal infant birth weight is 22%. For infants with smoking mothers and with poor health, the probability of normal infant birth weight is 72%. For infants with smoking mothers and with good health, the probability of normal infant birth weight is 50%. The overall probability of good health is 14%. Does maternal smoking status negatively affect infant mortality through infant's birth weight?",no,"Let V2 = health condition; X = maternal smoking status; V3 = infant's birth weight; Y = infant mortality.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.46
P(Y=1 | X=0, V3=1) = 0.74
P(Y=1 | X=1, V3=0) = 0.18
P(Y=1 | X=1, V3=1) = 0.49
P(V3=1 | X=0, V2=0) = 0.45
P(V3=1 | X=0, V2=1) = 0.22
P(V3=1 | X=1, V2=0) = 0.72
P(V3=1 | X=1, V2=1) = 0.50
P(V2=1) = 0.14
0.14 * 0.74 * (0.50 - 0.72)+ 0.86 * 0.74 * (0.22 - 0.45)= 0.07
0.07 > 0",3,nie,arrowhead,smoke_birthWeight,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
19144,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on infant's birth weight and infant mortality. Health condition has a direct effect on infant's birth weight and infant mortality. Infant's birth weight has a direct effect on infant mortality. Health condition is unobserved. For infants who do not have a sister and low infant birth weight, the probability of high infant mortality is 60%. For infants who do not have a sister and normal infant birth weight, the probability of high infant mortality is 86%. For infants who have a sister and low infant birth weight, the probability of high infant mortality is 36%. For infants who have a sister and normal infant birth weight, the probability of high infant mortality is 61%. For infants who do not have a sister and with poor health, the probability of normal infant birth weight is 43%. For infants who do not have a sister and with good health, the probability of normal infant birth weight is 14%. For infants who have a sister and with poor health, the probability of normal infant birth weight is 71%. For infants who have a sister and with good health, the probability of normal infant birth weight is 49%. The overall probability of good health is 15%. Does having a sister negatively affect infant mortality through infant's birth weight?",no,"Let V2 = health condition; X = having a sister; V3 = infant's birth weight; Y = infant mortality.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.60
P(Y=1 | X=0, V3=1) = 0.86
P(Y=1 | X=1, V3=0) = 0.36
P(Y=1 | X=1, V3=1) = 0.61
P(V3=1 | X=0, V2=0) = 0.43
P(V3=1 | X=0, V2=1) = 0.14
P(V3=1 | X=1, V2=0) = 0.71
P(V3=1 | X=1, V2=1) = 0.49
P(V2=1) = 0.15
0.15 * 0.86 * (0.49 - 0.71)+ 0.85 * 0.86 * (0.14 - 0.43)= 0.06
0.06 > 0",3,nie,arrowhead,smoke_birthWeight,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
19204,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on infant's birth weight and infant mortality. Health condition has a direct effect on infant's birth weight and infant mortality. Infant's birth weight has a direct effect on infant mortality. Health condition is unobserved. For infants who do not have a sister and low infant birth weight, the probability of high infant mortality is 32%. For infants who do not have a sister and normal infant birth weight, the probability of high infant mortality is 73%. For infants who have a sister and low infant birth weight, the probability of high infant mortality is 4%. For infants who have a sister and normal infant birth weight, the probability of high infant mortality is 37%. For infants who do not have a sister and with poor health, the probability of normal infant birth weight is 55%. For infants who do not have a sister and with good health, the probability of normal infant birth weight is 24%. For infants who have a sister and with poor health, the probability of normal infant birth weight is 83%. For infants who have a sister and with good health, the probability of normal infant birth weight is 57%. The overall probability of good health is 6%. Does having a sister negatively affect infant mortality through infant's birth weight?",no,"Let V2 = health condition; X = having a sister; V3 = infant's birth weight; Y = infant mortality.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.32
P(Y=1 | X=0, V3=1) = 0.73
P(Y=1 | X=1, V3=0) = 0.04
P(Y=1 | X=1, V3=1) = 0.37
P(V3=1 | X=0, V2=0) = 0.55
P(V3=1 | X=0, V2=1) = 0.24
P(V3=1 | X=1, V2=0) = 0.83
P(V3=1 | X=1, V2=1) = 0.57
P(V2=1) = 0.06
0.06 * 0.73 * (0.57 - 0.83)+ 0.94 * 0.73 * (0.24 - 0.55)= 0.11
0.11 > 0",3,nie,arrowhead,smoke_birthWeight,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
4271,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 9%. For smokers, the probability of high tar deposit is 87%. For nonsmokers and with no tar deposit, the probability of lung cancer is 41%. For nonsmokers and with high tar deposit, the probability of lung cancer is 66%. For smokers and with no tar deposit, the probability of lung cancer is 27%. For smokers and with high tar deposit, the probability of lung cancer is 53%. The overall probability of smoking is 44%. Does smoking negatively affect lung cancer through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.09
P(V3=1 | X=1) = 0.87
P(Y=1 | X=0, V3=0) = 0.41
P(Y=1 | X=0, V3=1) = 0.66
P(Y=1 | X=1, V3=0) = 0.27
P(Y=1 | X=1, V3=1) = 0.53
P(X=1) = 0.44
0.87 - 0.09 * (0.53 * 0.44 + 0.66 * 0.56)= 0.20
0.20 > 0",3,nie,frontdoor,smoking_frontdoor,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
8918,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 40%. For smokers, the probability of high tar deposit is 19%. For nonsmokers and with no tar deposit, the probability of lung cancer is 80%. For nonsmokers and with high tar deposit, the probability of lung cancer is 54%. For smokers and with no tar deposit, the probability of lung cancer is 79%. For smokers and with high tar deposit, the probability of lung cancer is 53%. The overall probability of smoking is 36%. Does smoking negatively affect lung cancer through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.40
P(V3=1 | X=1) = 0.19
P(Y=1 | X=0, V3=0) = 0.80
P(Y=1 | X=0, V3=1) = 0.54
P(Y=1 | X=1, V3=0) = 0.79
P(Y=1 | X=1, V3=1) = 0.53
P(X=1) = 0.36
0.19 - 0.40 * (0.53 * 0.36 + 0.54 * 0.64)= 0.05
0.05 > 0",3,nie,frontdoor,smoking_frontdoor,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
8977,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 78%. For smokers, the probability of high tar deposit is 28%. For nonsmokers and with no tar deposit, the probability of lung cancer is 76%. For nonsmokers and with high tar deposit, the probability of lung cancer is 33%. For smokers and with no tar deposit, the probability of lung cancer is 77%. For smokers and with high tar deposit, the probability of lung cancer is 34%. The overall probability of smoking is 63%. Does smoking negatively affect lung cancer through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.78
P(V3=1 | X=1) = 0.28
P(Y=1 | X=0, V3=0) = 0.76
P(Y=1 | X=0, V3=1) = 0.33
P(Y=1 | X=1, V3=0) = 0.77
P(Y=1 | X=1, V3=1) = 0.34
P(X=1) = 0.63
0.28 - 0.78 * (0.34 * 0.63 + 0.33 * 0.37)= 0.21
0.21 > 0",3,nie,frontdoor,smoking_frontdoor,hard,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
14619,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and peanut allergy. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on peanut allergy. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 16%. For smokers, the probability of high tar deposit is 93%. For nonsmokers and with no tar deposit, the probability of being allergic to peanuts is 23%. For nonsmokers and with high tar deposit, the probability of being allergic to peanuts is 50%. For smokers and with no tar deposit, the probability of being allergic to peanuts is 12%. For smokers and with high tar deposit, the probability of being allergic to peanuts is 38%. The overall probability of smoking is 50%. Does smoking negatively affect peanut allergy through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = peanut allergy.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.16
P(V3=1 | X=1) = 0.93
P(Y=1 | X=0, V3=0) = 0.23
P(Y=1 | X=0, V3=1) = 0.50
P(Y=1 | X=1, V3=0) = 0.12
P(Y=1 | X=1, V3=1) = 0.38
P(X=1) = 0.50
0.93 - 0.16 * (0.38 * 0.50 + 0.50 * 0.50)= 0.20
0.20 > 0",3,nie,frontdoor,smoking_frontdoor,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
14642,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and peanut allergy. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on peanut allergy. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 19%. For smokers, the probability of high tar deposit is 71%. For nonsmokers and with no tar deposit, the probability of being allergic to peanuts is 25%. For nonsmokers and with high tar deposit, the probability of being allergic to peanuts is 57%. For smokers and with no tar deposit, the probability of being allergic to peanuts is 26%. For smokers and with high tar deposit, the probability of being allergic to peanuts is 58%. The overall probability of smoking is 38%. Does smoking negatively affect peanut allergy through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = peanut allergy.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.19
P(V3=1 | X=1) = 0.71
P(Y=1 | X=0, V3=0) = 0.25
P(Y=1 | X=0, V3=1) = 0.57
P(Y=1 | X=1, V3=0) = 0.26
P(Y=1 | X=1, V3=1) = 0.58
P(X=1) = 0.38
0.71 - 0.19 * (0.58 * 0.38 + 0.57 * 0.62)= 0.17
0.17 > 0",3,nie,frontdoor,smoking_frontdoor,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
14690,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and peanut allergy. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on peanut allergy. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 34%. For smokers, the probability of high tar deposit is 70%. For nonsmokers and with no tar deposit, the probability of being allergic to peanuts is 33%. For nonsmokers and with high tar deposit, the probability of being allergic to peanuts is 62%. For smokers and with no tar deposit, the probability of being allergic to peanuts is 19%. For smokers and with high tar deposit, the probability of being allergic to peanuts is 52%. The overall probability of smoking is 29%. Does smoking negatively affect peanut allergy through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = peanut allergy.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.34
P(V3=1 | X=1) = 0.70
P(Y=1 | X=0, V3=0) = 0.33
P(Y=1 | X=0, V3=1) = 0.62
P(Y=1 | X=1, V3=0) = 0.19
P(Y=1 | X=1, V3=1) = 0.52
P(X=1) = 0.29
0.70 - 0.34 * (0.52 * 0.29 + 0.62 * 0.71)= 0.11
0.11 > 0",3,nie,frontdoor,smoking_frontdoor,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
14697,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and peanut allergy. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on peanut allergy. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 54%. For smokers, the probability of high tar deposit is 92%. For nonsmokers and with no tar deposit, the probability of being allergic to peanuts is 39%. For nonsmokers and with high tar deposit, the probability of being allergic to peanuts is 67%. For smokers and with no tar deposit, the probability of being allergic to peanuts is 32%. For smokers and with high tar deposit, the probability of being allergic to peanuts is 61%. The overall probability of smoking is 14%. Does smoking negatively affect peanut allergy through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = peanut allergy.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.54
P(V3=1 | X=1) = 0.92
P(Y=1 | X=0, V3=0) = 0.39
P(Y=1 | X=0, V3=1) = 0.67
P(Y=1 | X=1, V3=0) = 0.32
P(Y=1 | X=1, V3=1) = 0.61
P(X=1) = 0.14
0.92 - 0.54 * (0.61 * 0.14 + 0.67 * 0.86)= 0.11
0.11 > 0",3,nie,frontdoor,smoking_frontdoor,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
19423,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and freckles. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on freckles. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 66%. For smokers, the probability of high tar deposit is 32%. For nonsmokers and with no tar deposit, the probability of freckles is 82%. For nonsmokers and with high tar deposit, the probability of freckles is 56%. For smokers and with no tar deposit, the probability of freckles is 79%. For smokers and with high tar deposit, the probability of freckles is 53%. The overall probability of smoking is 37%. Does smoking negatively affect freckles through tar deposit?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = freckles.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.66
P(V3=1 | X=1) = 0.32
P(Y=1 | X=0, V3=0) = 0.82
P(Y=1 | X=0, V3=1) = 0.56
P(Y=1 | X=1, V3=0) = 0.79
P(Y=1 | X=1, V3=1) = 0.53
P(X=1) = 0.37
0.32 - 0.66 * (0.53 * 0.37 + 0.56 * 0.63)= 0.09
0.09 > 0",3,nie,frontdoor,smoking_frontdoor,anticommonsense,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
4325,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gene has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. For people with nonsmoking genes and nonsmokers, the probability of lung cancer is 35%. For people with nonsmoking genes and smokers, the probability of lung cancer is 80%. For people with smoking genes and nonsmokers, the probability of lung cancer is 35%. For people with smoking genes and smokers, the probability of lung cancer is 70%. For people with nonsmoking genes and with low pollution, the probability of smoking is 7%. For people with nonsmoking genes and with high pollution, the probability of smoking is 46%. For people with smoking genes and with low pollution, the probability of smoking is 33%. For people with smoking genes and with high pollution, the probability of smoking is 69%. The overall probability of high pollution is 47%. Does gene negatively affect lung cancer through smoking?",no,"Let V2 = pollution; X = gene; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.35
P(Y=1 | X=0, V3=1) = 0.80
P(Y=1 | X=1, V3=0) = 0.35
P(Y=1 | X=1, V3=1) = 0.70
P(V3=1 | X=0, V2=0) = 0.07
P(V3=1 | X=0, V2=1) = 0.46
P(V3=1 | X=1, V2=0) = 0.33
P(V3=1 | X=1, V2=1) = 0.69
P(V2=1) = 0.47
0.47 * 0.80 * (0.69 - 0.33)+ 0.53 * 0.80 * (0.46 - 0.07)= 0.07
0.07 > 0",3,nie,arrowhead,smoking_gene_cancer,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
4428,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gene has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. For people with nonsmoking genes and nonsmokers, the probability of lung cancer is 29%. For people with nonsmoking genes and smokers, the probability of lung cancer is 61%. For people with smoking genes and nonsmokers, the probability of lung cancer is 20%. For people with smoking genes and smokers, the probability of lung cancer is 63%. For people with nonsmoking genes and with low pollution, the probability of smoking is 28%. For people with nonsmoking genes and with high pollution, the probability of smoking is 61%. For people with smoking genes and with low pollution, the probability of smoking is 54%. For people with smoking genes and with high pollution, the probability of smoking is 97%. The overall probability of high pollution is 45%. Does gene negatively affect lung cancer through smoking?",no,"Let V2 = pollution; X = gene; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.29
P(Y=1 | X=0, V3=1) = 0.61
P(Y=1 | X=1, V3=0) = 0.20
P(Y=1 | X=1, V3=1) = 0.63
P(V3=1 | X=0, V2=0) = 0.28
P(V3=1 | X=0, V2=1) = 0.61
P(V3=1 | X=1, V2=0) = 0.54
P(V3=1 | X=1, V2=1) = 0.97
P(V2=1) = 0.45
0.45 * 0.61 * (0.97 - 0.54)+ 0.55 * 0.61 * (0.61 - 0.28)= 0.07
0.07 > 0",3,nie,arrowhead,smoking_gene_cancer,easy,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",symbolic_control,symbolic_control_2048,symbolic_control
