id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form,question_property,dataset_variant,subset,diagnostic_source
30520,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax and lirg. Gyzp has a direct effect on hwax and lirg. Hwax has a direct effect on lirg. Gyzp is unobserved. For those who are not jyka and are not hwax, the probability of lirg is 30%. For those who are not jyka and are hwax, the probability of lirg is 50%. For those who are jyka and are not hwax, the probability of lirg is 92%. For those who are jyka and are hwax, the probability of lirg is 19%. For those who are not jyka and are not gyzp, the probability of hwax is 52%. For those who are not jyka and are gyzp, the probability of hwax is 31%. For those who are jyka and are not gyzp, the probability of hwax is 96%. For those who are jyka and are gyzp, the probability of hwax is 55%. The overall probability of gyzp is 66%.",yes,"Let V2 = gyzp; X = jyka; V3 = hwax; Y = lirg.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.30
P(Y=1 | X=0, V3=1) = 0.50
P(Y=1 | X=1, V3=0) = 0.92
P(Y=1 | X=1, V3=1) = 0.19
P(V3=1 | X=0, V2=0) = 0.52
P(V3=1 | X=0, V2=1) = 0.31
P(V3=1 | X=1, V2=0) = 0.96
P(V3=1 | X=1, V2=1) = 0.55
P(V2=1) = 0.66
0.66 * 0.50 * (0.55 - 0.96)+ 0.34 * 0.50 * (0.31 - 0.52)= 0.04
0.04 > 0",arrowhead,nonsense4,3,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",,hard,formal,stress
31654,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt and kwox. Qwiu has a direct effect on yupt and kwox. Yupt has a direct effect on kwox. Qwiu is unobserved. For those who are not jyka and are not yupt, the probability of kwox is 29%. For those who are not jyka and are yupt, the probability of kwox is 47%. For those who are jyka and are not yupt, the probability of kwox is 88%. For those who are jyka and are yupt, the probability of kwox is 55%. For those who are not jyka and are not qwiu, the probability of yupt is 49%. For those who are not jyka and are qwiu, the probability of yupt is 63%. For those who are jyka and are not qwiu, the probability of yupt is 92%. For those who are jyka and are qwiu, the probability of yupt is 76%. The overall probability of qwiu is 96%.",yes,"Let V2 = qwiu; X = jyka; V3 = yupt; Y = kwox.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.29
P(Y=1 | X=0, V3=1) = 0.47
P(Y=1 | X=1, V3=0) = 0.88
P(Y=1 | X=1, V3=1) = 0.55
P(V3=1 | X=0, V2=0) = 0.49
P(V3=1 | X=0, V2=1) = 0.63
P(V3=1 | X=1, V2=0) = 0.92
P(V3=1 | X=1, V2=1) = 0.76
P(V2=1) = 0.96
0.96 * 0.47 * (0.76 - 0.92)+ 0.04 * 0.47 * (0.63 - 0.49)= 0.03
0.03 > 0",arrowhead,nonsense5,3,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",,hard,formal,stress
33649,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vubr has a direct effect on zuph and uvzi. Zuph has a direct effect on wibl. Wibl has a direct effect on uvzi. Vubr is unobserved. For those who are not zuph, the probability of wibl is 86%. For those who are zuph, the probability of wibl is 46%. For those who are not zuph and are not wibl, the probability of uvzi is 22%. For those who are not zuph and are wibl, the probability of uvzi is 71%. For those who are zuph and are not wibl, the probability of uvzi is 17%. For those who are zuph and are wibl, the probability of uvzi is 69%. The overall probability of zuph is 58%.",yes,"Let V1 = vubr; X = zuph; V3 = wibl; Y = uvzi.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.86
P(V3=1 | X=1) = 0.46
P(Y=1 | X=0, V3=0) = 0.22
P(Y=1 | X=0, V3=1) = 0.71
P(Y=1 | X=1, V3=0) = 0.17
P(Y=1 | X=1, V3=1) = 0.69
P(X=1) = 0.58
0.46 - 0.86 * (0.69 * 0.58 + 0.71 * 0.42)= -0.20
-0.20 < 0",frontdoor,nonsense7,3,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]",,hard,formal,stress
34013,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on vubr and wibl. Wibl has a direct effect on uvzi. Vubr has a direct effect on uvzi. For those who are not zuph, the probability of uvzi is 55%. For those who are zuph, the probability of uvzi is 41%.",yes,"Let X = zuph; V3 = vubr; V2 = wibl; Y = uvzi.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.55
P(Y=1 | X=1) = 0.41
0.41 - 0.55 = -0.13
-0.13 < 0",diamond,nonsense7,3,nie,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]",,hard,formal,stress
3928,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Cwoi has a direct effect on yomx and xevu. Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. Cwoi is unobserved. For those who are not yomx, the probability of gwet is 43%. For those who are yomx, the probability of gwet is 61%. For those who are not yomx and are not gwet, the probability of xevu is 60%. For those who are not yomx and are gwet, the probability of xevu is 47%. For those who are yomx and are not gwet, the probability of xevu is 58%. For those who are yomx and are gwet, the probability of xevu is 41%. The overall probability of yomx is 91%.",no,"Let V1 = cwoi; X = yomx; V3 = gwet; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.43
P(V3=1 | X=1) = 0.61
P(Y=1 | X=0, V3=0) = 0.60
P(Y=1 | X=0, V3=1) = 0.47
P(Y=1 | X=1, V3=0) = 0.58
P(Y=1 | X=1, V3=1) = 0.41
P(X=1) = 0.91
(0.61 - 0.43)* (0.41 * 0.91) + (0.39 - 0.57) * (0.47 * 0.09) = -0.03
-0.03 < 0",frontdoor,nonsense3,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
14810,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gwet has a direct effect on yomx and xevu. Yomx has a direct effect on xevu. For those who are not gwet and are not yomx, the probability of xevu is 78%. For those who are not gwet and are yomx, the probability of xevu is 15%. For those who are gwet and are not yomx, the probability of xevu is 36%. For those who are gwet and are yomx, the probability of xevu is 63%. The overall probability of gwet is 12%.",no,"Let V1 = gwet; X = yomx; Y = xevu.
V1->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V1=v} P(V1=v)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.78
P(Y=1 | V1=0, X=1) = 0.15
P(Y=1 | V1=1, X=0) = 0.36
P(Y=1 | V1=1, X=1) = 0.63
P(V1=1) = 0.12
0.88 * (0.15 - 0.78) + 0.12 * (0.63 - 0.36) = -0.52
-0.52 < 0",confounding,nonsense3,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
5661,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. For those who are not jyka, the probability of kwox is 94%. For those who are jyka, the probability of kwox is 96%.",no,"Let X = jyka; V2 = yupt; Y = kwox.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.94
P(Y=1 | X=1) = 0.96
0.96 - 0.94 = 0.01
0.01 > 0",chain,nonsense5,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
9009,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax. Hwax has a direct effect on rukz. For those who are not pexu, the probability of rukz is 71%. For those who are pexu, the probability of rukz is 72%.",no,"Let X = pexu; V2 = hwax; Y = rukz.
X->V2,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.71
P(Y=1 | X=1) = 0.72
0.72 - 0.71 = 0.01
0.01 > 0",chain,nonsense8,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
9337,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax and rukz. Hwax has a direct effect on rukz. For those who are not pexu, the probability of rukz is 14%. For those who are pexu, the probability of rukz is 90%.",no,"Let X = pexu; V2 = hwax; Y = rukz.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.14
P(Y=1 | X=1) = 0.90
0.90 - 0.14 = 0.77
0.77 > 0",mediation,nonsense8,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
3965,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Cwoi has a direct effect on yomx and xevu. Gwet has a direct effect on yomx. Yomx has a direct effect on xevu. Cwoi is unobserved. For those who are not gwet, the probability of xevu is 67%. For those who are gwet, the probability of xevu is 36%. For those who are not gwet, the probability of yomx is 26%. For those who are gwet, the probability of yomx is 83%.",yes,"Let V2 = gwet; V1 = cwoi; X = yomx; Y = xevu.
V1->X,V2->X,V1->Y,X->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
[P(Y=1|V2=1)-P(Y=1|V2=0)]/[P(X=1|V2=1)-P(X=1|V2=0)]
P(Y=1 | V2=0) = 0.67
P(Y=1 | V2=1) = 0.36
P(X=1 | V2=0) = 0.26
P(X=1 | V2=1) = 0.83
(0.36 - 0.67) / (0.83 - 0.26) = -0.56
-0.56 < 0",IV,nonsense3,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
5292,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on gyzp and hwax. Hwax has a direct effect on lirg. Gyzp has a direct effect on lirg. For those who are not jyka, the probability of lirg is 38%. For those who are jyka, the probability of lirg is 57%.",yes,"Let X = jyka; V3 = gyzp; V2 = hwax; Y = lirg.
X->V3,X->V2,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.38
P(Y=1 | X=1) = 0.57
0.57 - 0.38 = 0.19
0.19 > 0",diamond,nonsense4,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
5949,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt and kwox. Yupt has a direct effect on kwox. For those who are not jyka, the probability of kwox is 82%. For those who are jyka, the probability of kwox is 80%.",yes,"Let X = jyka; V2 = yupt; Y = kwox.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.82
P(Y=1 | X=1) = 0.80
0.80 - 0.82 = -0.01
-0.01 < 0",mediation,nonsense5,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
7395,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj and muvq. Xyfo has a direct effect on zupj and muvq. Zupj has a direct effect on muvq. Xyfo is unobserved. For those who are not yupt, the probability of muvq is 34%. For those who are yupt, the probability of muvq is 25%.",yes,"Let V2 = xyfo; X = yupt; V3 = zupj; Y = muvq.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.34
P(Y=1 | X=1) = 0.25
0.25 - 0.34 = -0.10
-0.10 < 0",arrowhead,nonsense6,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
8231,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl and uvzi. Wibl has a direct effect on uvzi. For those who are not zuph, the probability of uvzi is 74%. For those who are zuph, the probability of uvzi is 59%.",yes,"Let X = zuph; V2 = wibl; Y = uvzi.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.74
P(Y=1 | X=1) = 0.59
0.59 - 0.74 = -0.15
-0.15 < 0",mediation,nonsense7,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)],,noncommonsense,formal,stress
482,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. Method 1: We look directly at how rixq correlates with xevu in general. Method 2: We look at this correlation case by case according to swoy.",no,"nan
nan
nan
nan
nan
nan
nan",frontdoor,nonsense0,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
2098,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on muvy and kwox. Kwox has a direct effect on kwoz. Muvy has a direct effect on kwoz. Method 1: We look directly at how kwox correlates with kwoz in general. Method 2: We look at this correlation case by case according to muvy.",no,"nan
nan
nan
nan
nan
nan
nan",diamondcut,nonsense1,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
17434,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Qwiu has a direct effect on jyka and kwox. Yupt has a direct effect on jyka. Jyka has a direct effect on kwox. Qwiu is unobserved. Method 1: We look directly at how jyka correlates with kwox in general. Method 2: We look at this correlation case by case according to qwiu.",no,"nan
nan
nan
nan
nan
nan
nan",IV,nonsense5,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
19028,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on muvq. Zupj has a direct effect on muvq. Method 1: We look at how yupt correlates with muvq case by case according to zupj. Method 2: We look directly at how yupt correlates with muvq in general.",no,"nan
nan
nan
nan
nan
nan
nan",fork,nonsense6,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
21474,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka. Glimx has a direct effect on jyka. Method 1: We look at how zuph correlates with glimx case by case according to jyka. Method 2: We look directly at how zuph correlates with glimx in general.",no,"nan
nan
nan
nan
nan
nan
nan",collision,nonsense9,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
11617,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Method 1: We look directly at how rixq correlates with xevu in general. Method 2: We look at this correlation case by case according to zuph.",yes,"nan
nan
nan
nan
nan
nan
nan",mediation,nonsense0,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
1755,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Swoq has a direct effect on kwox. Kwox has a direct effect on kwoz. Muvy is unobserved. Method 1: We look at how kwox correlates with kwoz case by case according to muvy. Method 2: We look directly at how kwox correlates with kwoz in general.",yes,"nan
nan
nan
nan
nan
nan
nan",IV,nonsense1,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
7627,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on xyfo and zupj. Zupj has a direct effect on muvq. Xyfo has a direct effect on muvq. Method 1: We look directly at how yupt correlates with muvq in general. Method 2: We look at this correlation case by case according to xyfo.",yes,"nan
nan
nan
nan
nan
nan
nan",diamond,nonsense6,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
21399,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka. Jyka has a direct effect on glimx. Method 1: We look directly at how zuph correlates with glimx in general. Method 2: We look at this correlation case by case according to jyka.",yes,"nan
nan
nan
nan
nan
nan
nan",chain,nonsense9,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
21823,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zory has a direct effect on zuph and glimx. Zuph has a direct effect on jyka. Jyka has a direct effect on glimx. Zory is unobserved. Method 1: We look at how zuph correlates with glimx case by case according to zory. Method 2: We look directly at how zuph correlates with glimx in general.",yes,"nan
nan
nan
nan
nan
nan
nan",frontdoor,nonsense9,2,backadj,[backdoor adjustment set for Y given X],,noncommonsense,formal,stress
11346,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Xevu has a direct effect on zuph. For those who are zuph, the correlation between rixq and xevu is 0.53.",no,"Let Y = xevu; X = rixq; V3 = zuph.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,nonsense0,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
3546,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet. Xevu has a direct effect on gwet. For those who are gwet, the correlation between yomx and xevu is -0.07.",no,"Let Y = xevu; X = yomx; V3 = gwet.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,nonsense3,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
15866,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax. Lirg has a direct effect on hwax. For those who are hwax, the correlation between jyka and lirg is -0.31.",no,"Let Y = lirg; X = jyka; V3 = hwax.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,nonsense4,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
5776,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt. Kwox has a direct effect on yupt. For those who are yupt, the correlation between jyka and kwox is -0.04.",no,"Let Y = kwox; X = jyka; V3 = yupt.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,nonsense5,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
20306,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax. Rukz has a direct effect on hwax. For those who are hwax, the correlation between pexu and rukz is 0.05.",no,"Let Y = rukz; X = pexu; V3 = hwax.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
no",collision,nonsense8,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
147,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Xevu has a direct effect on zuph. For those who are zuph, the correlation between rixq and xevu is 0.01.",yes,"Let Y = xevu; X = rixq; V3 = zuph.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,nonsense0,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
12477,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq. Kwoz has a direct effect on swoq. For those who are swoq, the correlation between kwox and kwoz is 0.06.",yes,"Let Y = kwoz; X = kwox; V3 = swoq.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,nonsense1,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
13637,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijv. Gyzp has a direct effect on tijv. For those who are tijv, the correlation between xevo and gyzp is 0.02.",yes,"Let Y = gyzp; X = xevo; V3 = tijv.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,nonsense2,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
4687,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax. Lirg has a direct effect on hwax. For those who are hwax, the correlation between jyka and lirg is 0.17.",yes,"Let Y = lirg; X = jyka; V3 = hwax.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,nonsense4,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
5737,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt. Kwox has a direct effect on yupt. For those who are yupt, the correlation between jyka and kwox is 0.00.",yes,"Let Y = kwox; X = jyka; V3 = yupt.
X->V3,Y->V3
E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]
X and Y do not affect each other.

0
yes",collision,nonsense5,2,collider_bias,"E[Y = 1 | do(X = 1), V3 = 1] - E[Y = 1 | do(X = 0), V3 = 1]",,noncommonsense,formal,stress
4796,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on jyka and lirg. Jyka has a direct effect on lirg. The overall probability of jyka is 49%. The probability of not jyka and lirg is 26%. The probability of jyka and lirg is 19%.",no,"Let V1 = hwax; X = jyka; Y = lirg.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.49
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.19
0.19/0.49 - 0.26/0.51 = -0.14
-0.14 < 0",confounding,nonsense4,1,correlation,P(Y | X),,noncommonsense,formal,stress
7589,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on xyfo and zupj. Zupj has a direct effect on muvq. Xyfo has a direct effect on muvq. The overall probability of yupt is 26%. The probability of not yupt and muvq is 17%. The probability of yupt and muvq is 7%.",no,"Let X = yupt; V3 = xyfo; V2 = zupj; Y = muvq.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.26
P(Y=1, X=0=1) = 0.17
P(Y=1, X=1=1) = 0.07
0.07/0.26 - 0.17/0.74 = 0.04
0.04 > 0",diamond,nonsense6,1,correlation,P(Y | X),,noncommonsense,formal,stress
19605,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vubr has a direct effect on zuph and uvzi. Zuph has a direct effect on wibl. Wibl has a direct effect on uvzi. Vubr is unobserved. The overall probability of zuph is 53%. The probability of not zuph and uvzi is 35%. The probability of zuph and uvzi is 41%.",no,"Let V1 = vubr; X = zuph; V3 = wibl; Y = uvzi.
V1->X,X->V3,V1->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.53
P(Y=1, X=0=1) = 0.35
P(Y=1, X=1=1) = 0.41
0.41/0.53 - 0.35/0.47 = 0.03
0.03 > 0",frontdoor,nonsense7,1,correlation,P(Y | X),,noncommonsense,formal,stress
9817,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on kraz and hwax. Hwax has a direct effect on rukz. Kraz has a direct effect on rukz. The overall probability of pexu is 5%. The probability of not pexu and rukz is 35%. The probability of pexu and rukz is 2%.",no,"Let X = pexu; V3 = kraz; V2 = hwax; Y = rukz.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.05
P(Y=1, X=0=1) = 0.35
P(Y=1, X=1=1) = 0.02
0.02/0.05 - 0.35/0.95 = 0.06
0.06 > 0",diamond,nonsense8,1,correlation,P(Y | X),,noncommonsense,formal,stress
11006,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zory and zuph. Zuph has a direct effect on glimx. Zory has a direct effect on glimx. The overall probability of zuph is 75%. The probability of not zuph and glimx is 18%. The probability of zuph and glimx is 35%.",no,"Let V1 = jyka; V3 = zory; X = zuph; Y = glimx.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.75
P(Y=1, X=0=1) = 0.18
P(Y=1, X=1=1) = 0.35
0.35/0.75 - 0.18/0.25 = -0.28
-0.28 < 0",diamondcut,nonsense9,1,correlation,P(Y | X),,noncommonsense,formal,stress
